Timestamp,TotalRequests,RejectedRequests,ProbabilityOfRejection,AverageBufferTime,AverageProcessingTime,Specialist1WorkTimeRatio,Specialist2WorkTimeRatio,Specialist3WorkTimeRatio
2024-12-25T03:23:53.5803129+03:00,28,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:53.6850224+03:00,28,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:53.7900538+03:00,29,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:53.8958468+03:00,29,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.0022239+03:00,30,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.1065741+03:00,30,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.2100816+03:00,31,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.3146447+03:00,31,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.4179399+03:00,32,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.521273+03:00,32,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.6252154+03:00,33,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.7289821+03:00,33,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.8339664+03:00,34,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:54.9371981+03:00,34,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.0452034+03:00,35,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.1490229+03:00,36,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.2529875+03:00,36,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.3577498+03:00,37,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.4626549+03:00,37,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.56794+03:00,38,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.6729113+03:00,38,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.7776529+03:00,39,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.8844541+03:00,39,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:55.990478+03:00,40,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:56.0950463+03:00,40,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:56.1996959+03:00,41,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:56.3019724+03:00,41,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:56.412017+03:00,42,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:56.5159372+03:00,42,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:56.6205562+03:00,43,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:56.7241542+03:00,43,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:56.8282973+03:00,44,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:56.93118+03:00,44,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.035908+03:00,45,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.1400601+03:00,45,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.2440322+03:00,46,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.3491139+03:00,47,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.4538928+03:00,47,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.5595471+03:00,48,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.663576+03:00,48,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.7680015+03:00,49,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.8727263+03:00,49,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:57.9767083+03:00,50,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:58.0800465+03:00,50,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:58.1847017+03:00,51,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:58.2882888+03:00,51,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:58.3933189+03:00,52,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:58.4961187+03:00,52,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:58.6001324+03:00,53,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:58.705245+03:00,53,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:58.810684+03:00,54,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:58.9169365+03:00,54,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.023089+03:00,55,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.1273274+03:00,55,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.2331688+03:00,56,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.3384564+03:00,56,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.4437731+03:00,57,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.5476927+03:00,57,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.6524817+03:00,58,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.7573911+03:00,59,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.8609858+03:00,59,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:23:59.9644627+03:00,60,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:00.0676901+03:00,60,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:00.17231+03:00,61,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:00.277146+03:00,61,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:00.3825231+03:00,62,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:00.4869722+03:00,62,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:00.5905082+03:00,63,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:00.6937629+03:00,63,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:00.7975168+03:00,64,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:00.8998835+03:00,64,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.0046632+03:00,65,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.1085983+03:00,65,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.2121377+03:00,66,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.3154495+03:00,66,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.4193663+03:00,67,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.5249275+03:00,67,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.6302085+03:00,68,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.7347143+03:00,68,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.8382439+03:00,69,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:01.9427971+03:00,69,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.0477173+03:00,70,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.149895+03:00,70,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.2503554+03:00,71,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.3533976+03:00,71,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.4580508+03:00,72,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.5630791+03:00,73,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.6633734+03:00,73,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.7677282+03:00,74,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.8718801+03:00,74,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:02.9722474+03:00,75,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:03.0763507+03:00,75,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:03.1806365+03:00,76,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:03.2839014+03:00,76,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:03.3882904+03:00,77,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:03.4921555+03:00,77,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:03.5959312+03:00,78,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:03.6992243+03:00,78,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:03.8034699+03:00,79,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:03.9082037+03:00,79,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.0166362+03:00,80,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.1198636+03:00,80,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.2239341+03:00,81,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.3270569+03:00,81,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.4304526+03:00,82,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.5346923+03:00,82,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.6428799+03:00,83,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.7451715+03:00,83,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.850017+03:00,84,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:04.9540988+03:00,84,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:05.0579132+03:00,85,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:05.1636851+03:00,85,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:05.2684151+03:00,86,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:05.3724029+03:00,87,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:05.4771288+03:00,87,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:05.5821854+03:00,88,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:05.6868982+03:00,88,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:05.7914373+03:00,89,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:05.8965584+03:00,89,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.0003523+03:00,90,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.1041432+03:00,90,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.2089563+03:00,91,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.3123943+03:00,91,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.4158428+03:00,92,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.5206278+03:00,92,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.6260714+03:00,93,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.7306073+03:00,93,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.8344866+03:00,94,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:06.9381763+03:00,94,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.043772+03:00,95,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.1482135+03:00,95,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.2530434+03:00,96,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.3578562+03:00,96,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.4588363+03:00,97,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.563129+03:00,97,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.6687019+03:00,98,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.7737123+03:00,98,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.8778675+03:00,99,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:07.9823011+03:00,100,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:08.0886247+03:00,100,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:08.1942023+03:00,101,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:08.2998366+03:00,101,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:08.4045876+03:00,102,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:08.5102723+03:00,102,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:08.616018+03:00,103,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:08.7217672+03:00,103,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:08.8266403+03:00,104,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:08.9306477+03:00,104,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.035916+03:00,105,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.139697+03:00,105,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.2481334+03:00,106,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.3530113+03:00,106,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.4575262+03:00,107,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.5621394+03:00,107,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.667072+03:00,108,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.770876+03:00,108,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.8757353+03:00,109,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:09.9800196+03:00,109,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:10.0826495+03:00,110,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:10.186217+03:00,111,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:10.2914308+03:00,111,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:10.3964395+03:00,112,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:10.5013022+03:00,112,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:10.60506+03:00,113,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:10.7087002+03:00,113,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:10.8112666+03:00,114,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:10.9144818+03:00,114,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.0200512+03:00,115,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.1247106+03:00,115,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.2293187+03:00,116,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.3342916+03:00,116,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.4391855+03:00,117,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.5454045+03:00,117,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.6506769+03:00,118,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.7557464+03:00,118,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.8609095+03:00,119,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:11.9653253+03:00,119,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:12.0694111+03:00,120,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:12.1731023+03:00,120,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:12.2786949+03:00,121,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:12.3828481+03:00,121,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:12.4859204+03:00,122,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:12.5888586+03:00,123,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:12.6931246+03:00,123,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:12.7985292+03:00,124,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:12.9038204+03:00,124,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.0086584+03:00,125,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.1129657+03:00,125,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.2174316+03:00,126,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.3214013+03:00,126,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.4254857+03:00,127,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.5297643+03:00,127,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.6341917+03:00,128,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.7386506+03:00,128,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.8426153+03:00,129,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:13.9461019+03:00,129,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:14.0499249+03:00,130,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:14.1532289+03:00,130,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:14.2563067+03:00,131,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
2024-12-25T03:24:14.3607877+03:00,131,0,0.0000,0.000000,0.000000,0.0000,0.0000,0.0000
